season,circuit,Driver,compound,tyre_age,stint,stint_lap,lap_time_s,driver_fastest_lap_s,fuel_corrected_delta,lap_time_delta,data_source
2024,Bahrain,STR,HARD,15,2,14,98.138,96.494,2.4140000000000055,2.4140000000000055,fastf1_real
2024,Bahrain,STR,HARD,16,2,15,97.994,96.494,2.325,2.325,fastf1_real
2024,Bahrain,STR,HARD,17,2,16,98.133,96.494,2.5189999999999957,2.5189999999999957,fastf1_real
2024,Bahrain,STR,HARD,2,3,1,95.854,96.494,-0.5850000000000005,0.0,fastf1_real
2024,Bahrain,STR,HARD,3,3,2,95.632,95.854,-0.1119999999999942,0.0,fastf1_real
2024,Bahrain,STR,HARD,4,3,3,96.202,95.632,0.7349999999999932,0.7349999999999932,fastf1_real
2024,Bahrain,STR,HARD,5,3,4,95.821,95.632,0.4089999999999929,0.4089999999999929,fastf1_real
2024,Bahrain,STR,HARD,6,3,5,96.349,95.632,0.9919999999999988,0.9919999999999988,fastf1_real
2024,Bahrain,STR,HARD,7,3,6,96.332,95.632,1.0299999999999887,1.0299999999999887,fastf1_real
2024,Bahrain,STR,HARD,8,3,7,96.242,95.632,0.9949999999999994,0.9949999999999994,fastf1_real
2024,Bahrain,STR,HARD,9,3,8,96.086,95.632,0.8939999999999935,0.8939999999999935,fastf1_real
2024,Bahrain,STR,HARD,10,3,9,95.987,95.632,0.8499999999999898,0.8499999999999898,fastf1_real
2024,Bahrain,STR,HARD,11,3,10,96.364,95.632,1.2819999999999994,1.2819999999999994,fastf1_real
2024,Bahrain,STR,HARD,12,3,11,96.353,95.632,1.3259999999999894,1.3259999999999894,fastf1_real
2024,Bahrain,STR,HARD,13,3,12,96.485,95.632,1.5129999999999946,1.5129999999999946,fastf1_real
2024,Bahrain,STR,HARD,14,3,13,96.322,95.632,1.4049999999999976,1.4049999999999976,fastf1_real
2024,Bahrain,STR,HARD,15,3,14,96.343,95.632,1.4809999999999985,1.4809999999999985,fastf1_real
2024,Bahrain,STR,HARD,16,3,15,96.304,95.632,1.496999999999997,1.496999999999997,fastf1_real
2024,Bahrain,STR,HARD,17,3,16,96.564,95.632,1.8119999999999878,1.8119999999999878,fastf1_real
2024,Bahrain,STR,HARD,18,3,17,96.243,95.632,1.54599999999999,1.54599999999999,fastf1_real
2024,Bahrain,STR,HARD,19,3,18,96.379,95.632,1.7369999999999999,1.7369999999999999,fastf1_real
2024,Bahrain,STR,HARD,20,3,19,96.298,95.632,1.7109999999999967,1.7109999999999967,fastf1_real
2024,Bahrain,STR,HARD,21,3,20,97.325,95.632,2.792999999999998,2.792999999999998,fastf1_real
2024,Bahrain,STR,HARD,22,3,21,96.871,95.632,2.3939999999999904,2.3939999999999904,fastf1_real
2024,Bahrain,STR,HARD,23,3,22,96.541,95.632,2.118999999999992,2.118999999999992,fastf1_real
2024,Bahrain,STR,HARD,24,3,23,96.763,95.632,2.396,2.396,fastf1_real
2024,Bahrain,STR,HARD,25,3,24,96.934,95.632,2.621999999999993,2.621999999999993,fastf1_real
2024,Bahrain,STR,HARD,26,3,25,96.64,95.632,2.3829999999999956,2.3829999999999956,fastf1_real
2024,Bahrain,STR,HARD,27,3,26,96.693,95.632,2.4909999999999926,2.4909999999999926,fastf1_real
2024,Bahrain,STR,HARD,28,3,27,96.68,95.632,2.533000000000002,2.533000000000002,fastf1_real
2024,Bahrain,STR,HARD,29,3,28,96.582,95.632,2.4899999999999887,2.4899999999999887,fastf1_real
2024,Bahrain,STR,HARD,30,3,29,97.335,95.632,3.2979999999999885,3.2979999999999885,fastf1_real
2024,Bahrain,ZHO,SOFT,2,1,1,98.92,98.92,0.055,0.055,fastf1_real
2024,Bahrain,ZHO,SOFT,3,1,2,98.582,98.92,-0.22800000000000809,0.0,fastf1_real
2024,Bahrain,ZHO,SOFT,4,1,3,98.428,98.582,0.011000000000003646,0.011000000000003646,fastf1_real
2024,Bahrain,ZHO,SOFT,5,1,4,98.798,98.428,0.5900000000000045,0.5900000000000045,fastf1_real
2024,Bahrain,ZHO,SOFT,6,1,5,98.488,98.428,0.3350000000000023,0.3350000000000023,fastf1_real
2024,Bahrain,ZHO,SOFT,7,1,6,99.517,98.428,1.4189999999999987,1.4189999999999987,fastf1_real
2024,Bahrain,ZHO,SOFT,8,1,7,99.646,98.428,1.6030000000000035,1.6030000000000035,fastf1_real
2024,Bahrain,ZHO,HARD,2,2,1,96.365,98.428,-2.0080000000000022,0.0,fastf1_real
2024,Bahrain,ZHO,HARD,3,2,2,96.995,96.365,0.7400000000000097,0.7400000000000097,fastf1_real
2024,Bahrain,ZHO,HARD,4,2,3,97.436,96.365,1.2360000000000122,1.2360000000000122,fastf1_real
2024,Bahrain,ZHO,HARD,5,2,4,97.482,96.365,1.3370000000000044,1.3370000000000044,fastf1_real
2024,Bahrain,ZHO,HARD,6,2,5,97.5,96.365,1.410000000000005,1.410000000000005,fastf1_real
2024,Bahrain,ZHO,HARD,7,2,6,97.659,96.365,1.6240000000000112,1.6240000000000112,fastf1_real
2024,Bahrain,ZHO,HARD,8,2,7,98.475,96.365,2.494999999999999,2.494999999999999,fastf1_real
2024,Bahrain,ZHO,HARD,9,2,8,97.552,96.365,1.6270000000000118,1.6270000000000118,fastf1_real
2024,Bahrain,ZHO,HARD,10,2,9,97.652,96.365,1.7820000000000062,1.7820000000000062,fastf1_real
2024,Bahrain,ZHO,HARD,11,2,10,97.749,96.365,1.9340000000000004,1.9340000000000004,fastf1_real
2024,Bahrain,ZHO,HARD,12,2,11,97.947,96.365,2.187000000000008,2.187000000000008,fastf1_real
2024,Bahrain,ZHO,HARD,13,2,12,97.852,96.365,2.147000000000009,2.147000000000009,fastf1_real
2024,Bahrain,ZHO,HARD,14,2,13,97.788,96.365,2.1380000000000017,2.1380000000000017,fastf1_real
2024,Bahrain,ZHO,HARD,15,2,14,97.894,96.365,2.2990000000000106,2.2990000000000106,fastf1_real
2024,Bahrain,ZHO,HARD,16,2,15,97.883,96.365,2.343000000000001,2.343000000000001,fastf1_real
2024,Bahrain,ZHO,HARD,17,2,16,97.995,96.365,2.5100000000000096,2.5100000000000096,fastf1_real
2024,Bahrain,ZHO,HARD,18,2,17,98.053,96.365,2.6230000000000024,2.6230000000000024,fastf1_real
2024,Bahrain,ZHO,HARD,2,3,1,95.458,96.365,-0.8519999999999964,0.0,fastf1_real
2024,Bahrain,ZHO,HARD,3,3,2,96.297,95.458,0.9489999999999986,0.9489999999999986,fastf1_real
2024,Bahrain,ZHO,HARD,4,3,3,96.048,95.458,0.7550000000000034,0.7550000000000034,fastf1_real
2024,Bahrain,ZHO,HARD,5,3,4,97.971,95.458,2.7330000000000054,2.7330000000000054,fastf1_real
2024,Bahrain,ZHO,HARD,6,3,5,96.518,95.458,1.3350000000000022,1.3350000000000022,fastf1_real
2024,Bahrain,ZHO,HARD,7,3,6,96.546,95.458,1.4180000000000081,1.4180000000000081,fastf1_real
2024,Bahrain,ZHO,HARD,8,3,7,96.931,95.458,1.857999999999999,1.857999999999999,fastf1_real
2024,Bahrain,ZHO,HARD,9,3,8,96.805,95.458,1.7870000000000084,1.7870000000000084,fastf1_real
2024,Bahrain,ZHO,HARD,10,3,9,96.857,95.458,1.894000000000001,1.894000000000001,fastf1_real
2024,Bahrain,ZHO,HARD,11,3,10,96.637,95.458,1.729000000000002,1.729000000000002,fastf1_real
2024,Bahrain,ZHO,HARD,12,3,11,96.683,95.458,1.8300000000000085,1.8300000000000085,fastf1_real
2024,Bahrain,ZHO,HARD,13,3,12,96.695,95.458,1.896999999999995,1.896999999999995,fastf1_real
2024,Bahrain,ZHO,HARD,14,3,13,96.652,95.458,1.9090000000000025,1.9090000000000025,fastf1_real
2024,Bahrain,ZHO,HARD,15,3,14,96.771,95.458,2.0830000000000024,2.0830000000000024,fastf1_real
2024,Bahrain,ZHO,HARD,16,3,15,97.417,95.458,2.7840000000000034,2.7840000000000034,fastf1_real
2024,Bahrain,ZHO,HARD,17,3,16,96.68,95.458,2.1020000000000083,2.1020000000000083,fastf1_real
2024,Bahrain,ZHO,HARD,18,3,17,96.741,95.458,2.2180000000000013,2.2180000000000013,fastf1_real
2024,Bahrain,ZHO,HARD,19,3,18,96.561,95.458,2.093000000000009,2.093000000000009,fastf1_real
2024,Bahrain,ZHO,HARD,20,3,19,96.654,95.458,2.240999999999998,2.240999999999998,fastf1_real
2024,Bahrain,ZHO,HARD,21,3,20,96.72,95.458,2.3620000000000005,2.3620000000000005,fastf1_real
2024,Bahrain,ZHO,HARD,22,3,21,96.792,95.458,2.4890000000000034,2.4890000000000034,fastf1_real
2024,Bahrain,ZHO,HARD,23,3,22,97.042,95.458,2.794000000000003,2.794000000000003,fastf1_real
2024,Bahrain,ZHO,HARD,24,3,23,97.394,95.458,3.2010000000000067,3.2010000000000067,fastf1_real
2024,Bahrain,ZHO,HARD,25,3,24,97.141,95.458,3.003000000000007,3.003000000000007,fastf1_real
2024,Bahrain,ZHO,HARD,26,3,25,98.389,95.458,4.305999999999997,4.305999999999997,fastf1_real
2024,Bahrain,ZHO,HARD,27,3,26,97.383,95.458,3.354999999999997,3.354999999999997,fastf1_real
2024,Bahrain,ZHO,HARD,28,3,27,97.333,95.458,3.3600000000000003,3.3600000000000003,fastf1_real
2024,Bahrain,MAG,SOFT,2,1,1,98.911,98.911,0.055,0.055,fastf1_real
2024,Bahrain,MAG,SOFT,3,1,2,98.399,98.911,-0.40200000000000047,0.0,fastf1_real
2024,Bahrain,MAG,SOFT,4,1,3,98.497,98.399,0.262999999999999,0.262999999999999,fastf1_real
2024,Bahrain,MAG,SOFT,5,1,4,98.576,98.399,0.39699999999999247,0.39699999999999247,fastf1_real
2024,Bahrain,MAG,SOFT,6,1,5,98.529,98.399,0.4049999999999955,0.4049999999999955,fastf1_real
2024,Bahrain,MAG,SOFT,7,1,6,100.058,98.399,1.989000000000006,1.989000000000006,fastf1_real
2024,Bahrain,MAG,SOFT,8,1,7,99.172,98.399,1.1579999999999961,1.1579999999999961,fastf1_real
2024,Bahrain,MAG,SOFT,9,1,8,98.861,98.399,0.9020000000000032,0.9020000000000032,fastf1_real
2024,Bahrain,MAG,HARD,2,2,1,96.89,98.399,-1.4540000000000004,0.0,fastf1_real
2024,Bahrain,MAG,HARD,3,2,2,97.59,96.89,0.8100000000000028,0.8100000000000028,fastf1_real
2024,Bahrain,MAG,HARD,4,2,3,98.332,96.89,1.606999999999993,1.606999999999993,fastf1_real
2024,Bahrain,MAG,HARD,5,2,4,97.749,96.89,1.0789999999999946,1.0789999999999946,fastf1_real
2024,Bahrain,MAG,HARD,6,2,5,98.282,96.89,1.6669999999999958,1.6669999999999958,fastf1_real
2024,Bahrain,MAG,HARD,7,2,6,97.583,96.89,1.022999999999998,1.022999999999998,fastf1_real
2024,Bahrain,MAG,HARD,8,2,7,97.792,96.89,1.287000000000001,1.287000000000001,fastf1_real
2024,Bahrain,MAG,HARD,9,2,8,98.062,96.89,1.611999999999997,1.611999999999997,fastf1_real
2024,Bahrain,MAG,HARD,10,2,9,98.01,96.89,1.6150000000000047,1.6150000000000047,fastf1_real
2024,Bahrain,MAG,HARD,11,2,10,98.147,96.89,1.807000000000005,1.807000000000005,fastf1_real
2024,Bahrain,MAG,HARD,12,2,11,98.293,96.89,2.008000000000006,2.008000000000006,fastf1_real
2024,Bahrain,MAG,HARD,13,2,12,98.156,96.89,1.9260000000000055,1.9260000000000055,fastf1_real
2024,Bahrain,MAG,HARD,14,2,13,98.29,96.89,2.1150000000000055,2.1150000000000055,fastf1_real
2024,Bahrain,MAG,HARD,15,2,14,98.093,96.89,1.973000000000003,1.973000000000003,fastf1_real
2024,Bahrain,MAG,HARD,16,2,15,98.226,96.89,2.1609999999999987,2.1609999999999987,fastf1_real
2024,Bahrain,MAG,HARD,17,2,16,97.936,96.89,1.9260000000000064,1.9260000000000064,fastf1_real
2024,Bahrain,MAG,HARD,18,2,17,97.965,96.89,2.010000000000003,2.010000000000003,fastf1_real
2024,Bahrain,MAG,HARD,19,2,18,98.04,96.89,2.140000000000006,2.140000000000006,fastf1_real
2024,Bahrain,MAG,HARD,20,2,19,98.0,96.89,2.1549999999999994,2.1549999999999994,fastf1_real
2024,Bahrain,MAG,HARD,2,3,1,95.57,96.89,-1.2650000000000075,0.0,fastf1_real
2024,Bahrain,MAG,HARD,3,3,2,95.698,95.57,0.2380000000000001,0.2380000000000001,fastf1_real
2024,Bahrain,MAG,HARD,4,3,3,95.851,95.57,0.44600000000000595,0.44600000000000595,fastf1_real
2024,Bahrain,MAG,HARD,5,3,4,95.741,95.57,0.39100000000000645,0.39100000000000645,fastf1_real
2024,Bahrain,MAG,HARD,6,3,5,96.042,95.57,0.7470000000000084,0.7470000000000084,fastf1_real
2024,Bahrain,MAG,HARD,7,3,6,95.876,95.57,0.6360000000000117,0.6360000000000117,fastf1_real
2024,Bahrain,MAG,HARD,8,3,7,96.071,95.57,0.8860000000000048,0.8860000000000048,fastf1_real
2024,Bahrain,MAG,HARD,9,3,8,96.34,95.57,1.2100000000000102,1.2100000000000102,fastf1_real
2024,Bahrain,MAG,HARD,10,3,9,96.31,95.57,1.2350000000000092,1.2350000000000092,fastf1_real
2024,Bahrain,MAG,HARD,11,3,10,96.232,95.57,1.2120000000000062,1.2120000000000062,fastf1_real
2024,Bahrain,MAG,HARD,12,3,11,96.249,95.57,1.284000000000002,1.284000000000002,fastf1_real
2024,Bahrain,MAG,HARD,13,3,12,96.349,95.57,1.4390000000000107,1.4390000000000107,fastf1_real
2024,Bahrain,MAG,HARD,14,3,13,96.446,95.57,1.5910000000000046,1.5910000000000046,fastf1_real
2024,Bahrain,MAG,HARD,15,3,14,96.454,95.57,1.6540000000000004,1.6540000000000004,fastf1_real
2024,Bahrain,MAG,HARD,16,3,15,96.679,95.57,1.9340000000000088,1.9340000000000088,fastf1_real
2024,Bahrain,MAG,HARD,17,3,16,96.842,95.57,2.1520000000000055,2.1520000000000055,fastf1_real
2024,Bahrain,MAG,HARD,18,3,17,97.035,95.57,2.4000000000000035,2.4000000000000035,fastf1_real
2024,Bahrain,MAG,HARD,19,3,18,96.929,95.57,2.349000000000009,2.349000000000009,fastf1_real
2024,Bahrain,MAG,HARD,20,3,19,96.93,95.57,2.4050000000000136,2.4050000000000136,fastf1_real
2024,Bahrain,MAG,HARD,21,3,20,97.958,95.57,3.4880000000000053,3.4880000000000053,fastf1_real
2024,Bahrain,MAG,HARD,22,3,21,96.89,95.57,2.4750000000000076,2.4750000000000076,fastf1_real
2024,Bahrain,MAG,HARD,23,3,22,97.457,95.57,3.0970000000000004,3.0970000000000004,fastf1_real
2024,Bahrain,MAG,HARD,24,3,23,97.584,95.57,3.2790000000000097,3.2790000000000097,fastf1_real
2024,Bahrain,RIC,SOFT,5,1,1,99.509,99.509,0.055,0.055,fastf1_real
2024,Bahrain,RIC,SOFT,6,1,2,98.76,99.509,-0.6389999999999952,0.0,fastf1_real
2024,Bahrain,RIC,SOFT,7,1,3,98.61,98.76,0.014999999999994323,0.014999999999994323,fastf1_real
2024,Bahrain,RIC,SOFT,8,1,4,98.704,98.61,0.31399999999999406,0.31399999999999406,fastf1_real
2024,Bahrain,RIC,SOFT,9,1,5,98.689,98.61,0.35399999999999354,0.35399999999999354,fastf1_real
2024,Bahrain,RIC,SOFT,10,1,6,99.193,98.61,0.9129999999999985,0.9129999999999985,fastf1_real
2024,Bahrain,RIC,SOFT,11,1,7,99.529,98.61,1.303999999999997,1.303999999999997,fastf1_real
2024,Bahrain,RIC,SOFT,12,1,8,99.338,98.61,1.1679999999999944,1.1679999999999944,fastf1_real
2024,Bahrain,RIC,SOFT,14,1,9,99.033,98.61,0.9180000000000018,0.9180000000000018,fastf1_real
2024,Bahrain,RIC,SOFT,15,1,10,98.893,98.61,0.8330000000000013,0.8330000000000013,fastf1_real
2024,Bahrain,RIC,HARD,2,2,1,97.07,98.61,-1.4850000000000063,0.0,fastf1_real
2024,Bahrain,RIC,HARD,3,2,2,97.176,97.07,0.21600000000000874,0.21600000000000874,fastf1_real
2024,Bahrain,RIC,HARD,4,2,3,97.29,97.07,0.3850000000000131,0.3850000000000131,fastf1_real
2024,Bahrain,RIC,HARD,5,2,4,97.7,97.07,0.8500000000000096,0.8500000000000096,fastf1_real
2024,Bahrain,RIC,HARD,6,2,5,98.35,97.07,1.555000000000001,1.555000000000001,fastf1_real
2024,Bahrain,RIC,HARD,7,2,6,97.865,97.07,1.1250000000000018,1.1250000000000018,fastf1_real
2024,Bahrain,RIC,HARD,8,2,7,97.392,97.07,0.7070000000000027,0.7070000000000027,fastf1_real
2024,Bahrain,RIC,HARD,9,2,8,97.75,97.07,1.1200000000000068,1.1200000000000068,fastf1_real
2024,Bahrain,RIC,HARD,10,2,9,97.772,97.07,1.1970000000000125,1.1970000000000125,fastf1_real
2024,Bahrain,RIC,HARD,11,2,10,97.766,97.07,1.2460000000000122,1.2460000000000122,fastf1_real
2024,Bahrain,RIC,HARD,12,2,11,97.973,97.07,1.5080000000000058,1.5080000000000058,fastf1_real
2024,Bahrain,RIC,HARD,13,2,12,98.029,97.07,1.6190000000000033,1.6190000000000033,fastf1_real
2024,Bahrain,RIC,HARD,14,2,13,98.152,97.07,1.7970000000000077,1.7970000000000077,fastf1_real
2024,Bahrain,RIC,HARD,15,2,14,98.045,97.07,1.7450000000000085,1.7450000000000085,fastf1_real
2024,Bahrain,RIC,HARD,16,2,15,97.96,97.07,1.7150000000000005,1.7150000000000005,fastf1_real
2024,Bahrain,RIC,HARD,17,2,16,97.978,97.07,1.7880000000000011,1.7880000000000011,fastf1_real
2024,Bahrain,RIC,HARD,18,2,17,98.154,97.07,2.0190000000000032,2.0190000000000032,fastf1_real
2024,Bahrain,RIC,HARD,19,2,18,98.025,97.07,1.9450000000000125,1.9450000000000125,fastf1_real
2024,Bahrain,RIC,HARD,20,2,19,98.15,97.07,2.1250000000000124,2.1250000000000124,fastf1_real
2024,Bahrain,RIC,HARD,21,2,20,98.246,97.07,2.276000000000002,2.276000000000002,fastf1_real
2024,Bahrain,RIC,SOFT,2,3,1,95.163,97.07,-1.8519999999999965,0.0,fastf1_real
2024,Bahrain,RIC,SOFT,3,3,2,95.46,95.163,0.40699999999999703,0.40699999999999703,fastf1_real
2024,Bahrain,RIC,SOFT,4,3,3,95.475,95.163,0.47699999999999765,0.47699999999999765,fastf1_real
2024,Bahrain,RIC,SOFT,5,3,4,95.578,95.163,0.6350000000000062,0.6350000000000062,fastf1_real
2024,Bahrain,RIC,SOFT,6,3,5,95.644,95.163,0.7560000000000088,0.7560000000000088,fastf1_real
2024,Bahrain,RIC,SOFT,7,3,6,95.338,95.163,0.5049999999999972,0.5049999999999972,fastf1_real
2024,Bahrain,RIC,SOFT,8,3,7,95.56,95.163,0.7820000000000056,0.7820000000000056,fastf1_real
2024,Bahrain,RIC,SOFT,9,3,8,95.49,95.163,0.7669999999999981,0.7669999999999981,fastf1_real
2024,Bahrain,RIC,SOFT,10,3,9,95.57,95.163,0.9019999999999965,0.9019999999999965,fastf1_real
2024,Bahrain,RIC,SOFT,11,3,10,95.507,95.163,0.8940000000000083,0.8940000000000083,fastf1_real
2024,Bahrain,RIC,SOFT,12,3,11,95.831,95.163,1.2730000000000063,1.2730000000000063,fastf1_real
2024,Bahrain,RIC,SOFT,13,3,12,96.236,95.163,1.7330000000000076,1.7330000000000076,fastf1_real
2024,Bahrain,RIC,SOFT,14,3,13,96.442,95.163,1.9939999999999962,1.9939999999999962,fastf1_real
2024,Bahrain,RIC,SOFT,15,3,14,96.609,95.163,2.215999999999998,2.215999999999998,fastf1_real
2024,Bahrain,RIC,SOFT,16,3,15,97.103,95.163,2.764999999999998,2.764999999999998,fastf1_real
2024,Bahrain,RIC,SOFT,17,3,16,97.529,95.163,3.2459999999999996,3.2459999999999996,fastf1_real
2024,Bahrain,RIC,SOFT,18,3,17,96.745,95.163,2.517000000000008,2.517000000000008,fastf1_real
2024,Bahrain,RIC,SOFT,19,3,18,96.661,95.163,2.488000000000005,2.488000000000005,fastf1_real
2024,Bahrain,RIC,SOFT,20,3,19,97.375,95.163,3.2570000000000032,3.2570000000000032,fastf1_real
2024,Bahrain,RIC,SOFT,21,3,20,97.662,95.163,3.5990000000000095,3.5990000000000095,fastf1_real
2024,Bahrain,TSU,SOFT,2,1,1,98.689,98.689,0.055,0.055,fastf1_real
2024,Bahrain,TSU,SOFT,3,1,2,98.431,98.689,-0.14799999999999558,0.0,fastf1_real
2024,Bahrain,TSU,SOFT,4,1,3,98.31,98.431,0.044000000000004896,0.044000000000004896,fastf1_real
2024,Bahrain,TSU,SOFT,5,1,4,98.321,98.31,0.23099999999999568,0.23099999999999568,fastf1_real
2024,Bahrain,TSU,SOFT,6,1,5,98.361,98.31,0.32600000000000195,0.32600000000000195,fastf1_real
2024,Bahrain,TSU,SOFT,7,1,6,98.364,98.31,0.38400000000000206,0.38400000000000206,fastf1_real
2024,Bahrain,TSU,SOFT,8,1,7,98.513,98.31,0.588000000000003,0.588000000000003,fastf1_real
2024,Bahrain,TSU,SOFT,9,1,8,98.554,98.31,0.6839999999999997,0.6839999999999997,fastf1_real
2024,Bahrain,TSU,SOFT,11,1,9,98.799,98.31,0.9840000000000043,0.9840000000000043,fastf1_real
2024,Bahrain,TSU,SOFT,12,1,10,98.769,98.31,1.0090000000000032,1.0090000000000032,fastf1_real
2024,Bahrain,TSU,SOFT,13,1,11,98.86,98.31,1.1549999999999971,1.1549999999999971,fastf1_real
2024,Bahrain,TSU,HARD,2,2,1,97.516,98.31,-0.7389999999999969,0.0,fastf1_real
2024,Bahrain,TSU,HARD,3,2,2,97.482,97.516,0.07599999999999398,0.07599999999999398,fastf1_real
2024,Bahrain,TSU,HARD,4,2,3,97.359,97.482,0.04199999999999535,0.04199999999999535,fastf1_real
2024,Bahrain,TSU,HARD,5,2,4,97.396,97.359,0.2570000000000061,0.2570000000000061,fastf1_real
2024,Bahrain,TSU,HARD,6,2,5,97.766,97.359,0.6820000000000107,0.6820000000000107,fastf1_real
2024,Bahrain,TSU,HARD,7,2,6,97.777,97.359,0.7480000000000064,0.7480000000000064,fastf1_real
2024,Bahrain,TSU,HARD,8,2,7,97.837,97.359,0.8630000000000086,0.8630000000000086,fastf1_real
2024,Bahrain,TSU,HARD,9,2,8,97.671,97.359,0.7520000000000118,0.7520000000000118,fastf1_real
2024,Bahrain,TSU,HARD,10,2,9,97.634,97.359,0.7700000000000057,0.7700000000000057,fastf1_real
2024,Bahrain,TSU,HARD,11,2,10,97.851,97.359,1.0420000000000045,1.0420000000000045,fastf1_real
2024,Bahrain,TSU,HARD,12,2,11,98.058,97.359,1.3040000000000123,1.3040000000000123,fastf1_real
2024,Bahrain,TSU,HARD,13,2,12,98.083,97.359,1.384000000000004,1.384000000000004,fastf1_real
2024,Bahrain,TSU,HARD,14,2,13,98.164,97.359,1.5200000000000067,1.5200000000000067,fastf1_real
2024,Bahrain,TSU,HARD,15,2,14,97.777,97.359,1.1880000000000064,1.1880000000000064,fastf1_real
2024,Bahrain,TSU,HARD,16,2,15,97.477,97.359,0.9430000000000092,0.9430000000000092,fastf1_real
2024,Bahrain,TSU,HARD,17,2,16,97.468,97.359,0.9890000000000089,0.9890000000000089,fastf1_real
2024,Bahrain,TSU,HARD,18,2,17,97.847,97.359,1.4229999999999996,1.4229999999999996,fastf1_real
2024,Bahrain,TSU,HARD,19,2,18,97.498,97.359,1.12900000000001,1.12900000000001,fastf1_real
2024,Bahrain,TSU,HARD,2,3,1,97.706,97.359,0.4020000000000084,0.4020000000000084,fastf1_real
2024,Bahrain,TSU,HARD,3,3,2,95.833,97.359,-1.4159999999999962,0.0,fastf1_real
2024,Bahrain,TSU,HARD,4,3,3,97.046,95.833,1.378000000000008,1.378000000000008,fastf1_real
2024,Bahrain,TSU,HARD,5,3,4,96.125,95.833,0.5120000000000016,0.5120000000000016,fastf1_real
2024,Bahrain,TSU,HARD,6,3,5,96.263,95.833,0.7050000000000068,0.7050000000000068,fastf1_real
2024,Bahrain,TSU,HARD,7,3,6,96.179,95.833,0.6760000000000037,0.6760000000000037,fastf1_real
2024,Bahrain,TSU,HARD,8,3,7,95.981,95.833,0.5329999999999961,0.5329999999999961,fastf1_real
2024,Bahrain,TSU,HARD,9,3,8,95.956,95.833,0.5630000000000046,0.5630000000000046,fastf1_real
2024,Bahrain,TSU,HARD,10,3,9,96.144,95.833,0.806000000000007,0.806000000000007,fastf1_real
2024,Bahrain,TSU,HARD,11,3,10,95.964,95.833,0.6810000000000003,0.6810000000000003,fastf1_real
2024,Bahrain,TSU,HARD,12,3,11,96.187,95.833,0.9589999999999992,0.9589999999999992,fastf1_real
2024,Bahrain,TSU,HARD,13,3,12,96.396,95.833,1.2230000000000025,1.2230000000000025,fastf1_real
2024,Bahrain,TSU,HARD,14,3,13,96.554,95.833,1.4360000000000035,1.4360000000000035,fastf1_real
2024,Bahrain,TSU,HARD,15,3,14,96.695,95.833,1.6319999999999948,1.6319999999999948,fastf1_real
2024,Bahrain,TSU,HARD,16,3,15,96.827,95.833,1.8189999999999997,1.8189999999999997,fastf1_real
2024,Bahrain,TSU,HARD,17,3,16,97.067,95.833,2.1139999999999946,2.1139999999999946,fastf1_real
2024,Bahrain,TSU,HARD,18,3,17,99.042,95.833,4.144000000000004,4.144000000000004,fastf1_real
2024,Bahrain,TSU,HARD,19,3,18,96.838,95.833,1.9949999999999954,1.9949999999999954,fastf1_real
2024,Bahrain,TSU,HARD,20,3,19,96.672,95.833,1.8839999999999986,1.8839999999999986,fastf1_real
2024,Bahrain,TSU,HARD,21,3,20,97.269,95.833,2.536000000000007,2.536000000000007,fastf1_real
2024,Bahrain,TSU,HARD,22,3,21,97.473,95.833,2.795000000000001,2.795000000000001,fastf1_real
2024,Bahrain,ALB,SOFT,2,1,1,98.826,98.826,0.055,0.055,fastf1_real
2024,Bahrain,ALB,SOFT,3,1,2,98.507,98.826,-0.20899999999998842,0.0,fastf1_real
2024,Bahrain,ALB,SOFT,4,1,3,98.422,98.507,0.07999999999999205,0.07999999999999205,fastf1_real
2024,Bahrain,ALB,SOFT,5,1,4,98.509,98.422,0.30700000000000327,0.30700000000000327,fastf1_real
2024,Bahrain,ALB,SOFT,6,1,5,98.575,98.422,0.4280000000000058,0.4280000000000058,fastf1_real
2024,Bahrain,ALB,SOFT,7,1,6,98.971,98.422,0.8790000000000067,0.8790000000000067,fastf1_real
2024,Bahrain,ALB,SOFT,8,1,7,98.66,98.422,0.6229999999999996,0.6229999999999996,fastf1_real
2024,Bahrain,ALB,SOFT,9,1,8,98.652,98.422,0.6700000000000039,0.6700000000000039,fastf1_real
2024,Bahrain,ALB,SOFT,11,1,9,98.835,98.422,0.9079999999999967,0.9079999999999967,fastf1_real
2024,Bahrain,ALB,SOFT,12,1,10,98.934,98.422,1.0620000000000005,1.0620000000000005,fastf1_real
2024,Bahrain,ALB,SOFT,13,1,11,98.823,98.422,1.0059999999999962,1.0059999999999962,fastf1_real
2024,Bahrain,ALB,SOFT,14,1,12,98.977,98.422,1.215000000000007,1.215000000000007,fastf1_real
2024,Bahrain,ALB,HARD,2,2,1,97.392,98.422,-0.9750000000000011,0.0,fastf1_real
2024,Bahrain,ALB,HARD,3,2,2,97.59,97.392,0.3080000000000075,0.3080000000000075,fastf1_real
2024,Bahrain,ALB,HARD,4,2,3,97.763,97.392,0.5360000000000094,0.5360000000000094,fastf1_real
2024,Bahrain,ALB,HARD,5,2,4,97.701,97.392,0.5289999999999975,0.5289999999999975,fastf1_real
2024,Bahrain,ALB,HARD,6,2,5,97.918,97.392,0.8010000000000105,0.8010000000000105,fastf1_real
2024,Bahrain,ALB,HARD,7,2,6,98.031,97.392,0.9690000000000101,0.9690000000000101,fastf1_real
